#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
   9105       1.1450526e+00       1.1190622e+00       7.9193422e-04
   9106       1.1450937e+00       1.1190651e+00       7.9185241e-04
   9107       1.1451343e+00       1.1190679e+00       7.9177063e-04
   9108       1.1451741e+00       1.1190708e+00       7.9168889e-04
   9109       1.1452133e+00       1.1190737e+00       7.9160718e-04
   9110       1.1452517e+00       1.1190765e+00       7.9152550e-04
   9111       1.1452895e+00       1.1190794e+00       7.9144385e-04
   9112       1.1453264e+00       1.1190823e+00       7.9136224e-04
   9113       1.1453626e+00       1.1190852e+00       7.9128065e-04
   9114       1.1453980e+00       1.1190881e+00       7.9119910e-04
   9115       1.1454325e+00       1.1190909e+00       7.9111757e-04
   9116       1.1454661e+00       1.1190938e+00       7.9103608e-04
   9117       1.1454988e+00       1.1190967e+00       7.9095462e-04
   9118       1.1455306e+00       1.1190996e+00       7.9087319e-04
   9119       1.1455613e+00       1.1191025e+00       7.9079178e-04
   9120       1.1455910e+00       1.1191054e+00       7.9071041e-04
   9121       1.1456197e+00       1.1191083e+00       7.9062906e-04
   9122       1.1456472e+00       1.1191113e+00       7.9054774e-04
   9123       1.1456736e+00       1.1191142e+00       7.9046644e-04
   9124       1.1456988e+00       1.1191171e+00       7.9038518e-04
   9125       1.1457227e+00       1.1191200e+00       7.9030394e-04
   9126       1.1457453e+00       1.1191229e+00       7.9022273e-04
   9127       1.1457666e+00       1.1191258e+00       7.9014154e-04
   9128       1.1457864e+00       1.1191288e+00       7.9006037e-04
   9129       1.1458049e+00       1.1191317e+00       7.8997923e-04
   9130       1.1458218e+00       1.1191346e+00       7.8989812e-04
   9131       1.1458371e+00       1.1191375e+00       7.8981702e-04
   9132       1.1458509e+00       1.1191404e+00       7.8973595e-04
   9133       1.1458630e+00       1.1191434e+00       7.8965490e-04
   9134       1.1458734e+00       1.1191463e+00       7.8957387e-04
   9135       1.1458820e+00       1.1191492e+00       7.8949286e-04
   9136       1.1458888e+00       1.1191522e+00       7.8941187e-04
   9137       1.1458938e+00       1.1191551e+00       7.8933090e-04
   9138       1.1458968e+00       1.1191580e+00       7.8924994e-04
   9139       1.1458978e+00       1.1191609e+00       7.8916901e-04
   9140       1.1458968e+00       1.1191639e+00       7.8908809e-04
   9141       1.1458936e+00       1.1191668e+00       7.8900718e-04
   9142       1.1458884e+00       1.1191697e+00       7.8892629e-04
   9143       1.1458809e+00       1.1191726e+00       7.8884541e-04
   9144       1.1458712e+00       1.1191755e+00       7.8876454e-04
   9145       1.1458592e+00       1.1191785e+00       7.8868369e-04
   9146       1.1458448e+00       1.1191814e+00       7.8860285e-04
   9147       1.1458280e+00       1.1191843e+00       7.8852201e-04
   9148       1.1458087e+00       1.1191872e+00       7.8844119e-04
   9149       1.1457870e+00       1.1191901e+00       7.8836037e-04
   9150       1.1457627e+00       1.1191930e+00       7.8827956e-04
   9151       1.1457358e+00       1.1191959e+00       7.8819875e-04
   9152       1.1457062e+00       1.1191988e+00       7.8811795e-04
   9153       1.1456739e+00       1.1192017e+00       7.8803716e-04
   9154       1.1456390e+00       1.1192046e+00       7.8795636e-04
   9155       1.1456012e+00       1.1192075e+00       7.8787557e-04
   9156       1.1455606e+00       1.1192104e+00       7.8779478e-04
   9157       1.1455171e+00       1.1192132e+00       7.8771398e-04
   9158       1.1454708e+00       1.1192161e+00       7.8763319e-04
   9159       1.1454215e+00       1.1192190e+00       7.8755239e-04
   9160       1.1453692e+00       1.1192218e+00       7.8747159e-04
   9161       1.1453140e+00       1.1192247e+00       7.8739078e-04
   9162       1.1452556e+00       1.1192275e+00       7.8730996e-04
   9163       1.1451943e+00       1.1192303e+00       7.8722914e-04
   9164       1.1451298e+00       1.1192332e+00       7.8714831e-04
   9165       1.1450622e+00       1.1192360e+00       7.8706747e-04
   9166       1.1449915e+00       1.1192388e+00       7.8698661e-04
   9167       1.1449175e+00       1.1192416e+00       7.8690575e-04
   9168       1.1448404e+00       1.1192444e+00       7.8682487e-04
   9169       1.1447601e+00       1.1192472e+00       7.8674398e-04
   9170       1.1446765e+00       1.1192499e+00       7.8666307e-04
   9171       1.1445896e+00       1.1192527e+00       7.8658215e-04
   9172       1.1444995e+00       1.1192555e+00       7.8650120e-04
   9173       1.1444061e+00       1.1192582e+00       7.8642024e-04
   9174       1.1443094e+00       1.1192609e+00       7.8633926e-04
   9175       1.1442094e+00       1.1192636e+00       7.8625826e-04
   9176       1.1441060e+00       1.1192664e+00       7.8617723e-04
   9177       1.1439993e+00       1.1192690e+00       7.8609618e-04
   9178       1.1438892e+00       1.1192717e+00       7.8601511e-04
   9179       1.1437758e+00       1.1192744e+00       7.8593401e-04
   9180       1.1436591e+00       1.1192771e+00       7.8585289e-04
   9181       1.1435389e+00       1.1192797e+00       7.8577173e-04
   9182       1.1434154e+00       1.1192823e+00       7.8569055e-04
   9183       1.1432885e+00       1.1192849e+00       7.8560934e-04
   9184       1.1431583e+00       1.1192875e+00       7.8552810e-04
   9185       1.1430246e+00       1.1192901e+00       7.8544683e-04
   9186       1.1428876e+00       1.1192927e+00       7.8536553e-04
   9187       1.1427473e+00       1.1192952e+00       7.8528419e-04
   9188       1.1426035e+00       1.1192978e+00       7.8520282e-04
   9189       1.1424564e+00       1.1193003e+00       7.8512141e-04
   9190       1.1423059e+00       1.1193028e+00       7.8503997e-04
   9191       1.1421521e+00       1.1193053e+00       7.8495849e-04
   9192       1.1419949e+00       1.1193078e+00       7.8487698e-04
   9193       1.1418343e+00       1.1193102e+00       7.8479543e-04
   9194       1.1416704e+00       1.1193126e+00       7.8471384e-04
   9195       1.1415032e+00       1.1193151e+00       7.8463221e-04
   9196       1.1413326e+00       1.1193175e+00       7.8455054e-04
   9197       1.1411587e+00       1.1193198e+00       7.8446882e-04
   9198       1.1409816e+00       1.1193222e+00       7.8438707e-04
   9199       1.1408011e+00       1.1193245e+00       7.8430528e-04
   9200       1.1406173e+00       1.1193268e+00       7.8422344e-04
   9201       1.1404302e+00       1.1193291e+00       7.8414156e-04
   9202       1.1402398e+00       1.1193314e+00       7.8405964e-04
   9203       1.1400462e+00       1.1193336e+00       7.8397768e-04
   9204       1.1398493e+00       1.1193359e+00       7.8389567e-04
   9205       1.1396492e+00       1.1193381e+00       7.8381362e-04
   9206       1.1394458e+00       1.1193403e+00       7.8373152e-04
   9207       1.1392392e+00       1.1193424e+00       7.8364937e-04
   9208       1.1390295e+00       1.1193446e+00       7.8356718e-04
   9209       1.1388165e+00       1.1193467e+00       7.8348495e-04
   9210       1.1386003e+00       1.1193488e+00       7.8340267e-04
   9211       1.1383810e+00       1.1193508e+00       7.8332034e-04
   9212       1.1381585e+00       1.1193529e+00       7.8323797e-04
   9213       1.1379329e+00       1.1193549e+00       7.8315555e-04
   9214       1.1377042e+00       1.1193569e+00       7.8307309e-04
   9215       1.1374724e+00       1.1193589e+00       7.8299058e-04
   9216       1.1372375e+00       1.1193608e+00       7.8290802e-04
   9217       1.1369996e+00       1.1193627e+00       7.8282542e-04
   9218       1.1367586e+00       1.1193646e+00       7.8274277e-04
   9219       1.1365146e+00       1.1193665e+00       7.8266008e-04
   9220       1.1362676e+00       1.1193683e+00       7.8257734e-04
   9221       1.1360176e+00       1.1193701e+00       7.8249455e-04
   9222       1.1357647e+00       1.1193719e+00       7.8241172e-04
   9223       1.1355089e+00       1.1193736e+00       7.8232884e-04
   9224       1.1352502e+00       1.1193753e+00       7.8224592e-04
   9225       1.1349886e+00       1.1193770e+00       7.8216296e-04
   9226       1.1347243e+00       1.1193787e+00       7.8207995e-04
   9227       1.1344571e+00       1.1193803e+00       7.8199689e-04
   9228       1.1341872e+00       1.1193819e+00       7.8191380e-04
   9229       1.1339146e+00       1.1193835e+00       7.8183066e-04
   9230       1.1336394e+00       1.1193851e+00       7.8174748e-04
   9231       1.1333615e+00       1.1193866e+00       7.8166426e-04
   9232       1.1330811e+00       1.1193881e+00       7.8158100e-04
   9233       1.1327982e+00       1.1193895e+00       7.8149770e-04
   9234       1.1325128e+00       1.1193909e+00       7.8141436e-04
   9235       1.1322250e+00       1.1193923e+00       7.8133098e-04
   9236       1.1319349e+00       1.1193937e+00       7.8124756e-04
   9237       1.1316425e+00       1.1193950e+00       7.8116411e-04
   9238       1.1313479e+00       1.1193963e+00       7.8108062e-04
   9239       1.1310512e+00       1.1193976e+00       7.8099710e-04
   9240       1.1307524e+00       1.1193988e+00       7.8091354e-04
   9241       1.1304516e+00       1.1194000e+00       7.8082995e-04
   9242       1.1301489e+00       1.1194011e+00       7.8074633e-04
   9243       1.1298444e+00       1.1194023e+00       7.8066268e-04
   9244       1.1295381e+00       1.1194034e+00       7.8057900e-04
   9245       1.1292302e+00       1.1194044e+00       7.8049529e-04
   9246       1.1289208e+00       1.1194055e+00       7.8041155e-04
   9247       1.1286099e+00       1.1194065e+00       7.8032779e-04
   9248       1.1282976e+00       1.1194074e+00       7.8024401e-04
   9249       1.1279841e+00       1.1194083e+00       7.8016020e-04
   9250       1.1276695e+00       1.1194092e+00       7.8007637e-04
   9251       1.1273538e+00       1.1194101e+00       7.7999252e-04
   9252       1.1270372e+00       1.1194109e+00       7.7990865e-04
   9253       1.1267198e+00       1.1194117e+00       7.7982476e-04
   9254       1.1264017e+00       1.1194125e+00       7.7974086e-04
   9255       1.1260831e+00       1.1194132e+00       7.7965694e-04
   9256       1.1257641e+00       1.1194139e+00       7.7957301e-04
   9257       1.1254447e+00       1.1194145e+00       7.7948907e-04
   9258       1.1251252e+00       1.1194151e+00       7.7940511e-04
   9259       1.1248056e+00       1.1194157e+00       7.7932115e-04
   9260       1.1244862e+00       1.1194163e+00       7.7923719e-04
   9261       1.1241670e+00       1.1194168e+00       7.7915321e-04
   9262       1.1238482e+00       1.1194173e+00       7.7906924e-04
   9263       1.1235299e+00       1.1194177e+00       7.7898526e-04
   9264       1.1232122e+00       1.1194181e+00       7.7890128e-04
   9265       1.1228954e+00       1.1194185e+00       7.7881730e-04
   9266       1.1225795e+00       1.1194188e+00       7.7873332e-04
   9267       1.1222647e+00       1.1194191e+00       7.7864935e-04
   9268       1.1219512e+00       1.1194194e+00       7.7856538e-04
   9269       1.1216391e+00       1.1194197e+00       7.7848142e-04
   9270       1.1213286e+00       1.1194199e+00       7.7839747e-04
   9271       1.1210197e+00       1.1194200e+00       7.7831353e-04
   9272       1.1207127e+00       1.1194202e+00       7.7822960e-04
   9273       1.1204077e+00       1.1194203e+00       7.7814568e-04
   9274       1.1201049e+00       1.1194204e+00       7.7806178e-04
   9275       1.1198043e+00       1.1194204e+00       7.7797789e-04
   9276       1.1195062e+00       1.1194204e+00       7.7789402e-04
   9277       1.1192108e+00       1.1194204e+00       7.7781017e-04
   9278       1.1189180e+00       1.1194203e+00       7.7772634e-04
   9279       1.1186282e+00       1.1194202e+00       7.7764253e-04
   9280       1.1183415e+00       1.1194201e+00       7.7755874e-04
   9281       1.1180579e+00       1.1194200e+00       7.7747498e-04
   9282       1.1177777e+00       1.1194198e+00       7.7739123e-04
   9283       1.1175011e+00       1.1194196e+00       7.7730752e-04
   9284       1.1172281e+00       1.1194194e+00       7.7722383e-04
   9285       1.1169588e+00       1.1194191e+00       7.7714017e-04
   9286       1.1166936e+00       1.1194188e+00       7.7705653e-04
   9287       1.1164325e+00       1.1194185e+00       7.7697293e-04
   9288       1.1161756e+00       1.1194181e+00       7.7688935e-04
   9289       1.1159231e+00       1.1194178e+00       7.7680581e-04
   9290       1.1156752e+00       1.1194174e+00       7.7672229e-04
   9291       1.1154321e+00       1.1194169e+00       7.7663881e-04
   9292       1.1151938e+00       1.1194165e+00       7.7655537e-04
   9293       1.1149606e+00       1.1194160e+00       7.7647195e-04
   9294       1.1147325e+00       1.1194155e+00       7.7638857e-04
   9295       1.1145099e+00       1.1194150e+00       7.7630522e-04
   9296       1.1142927e+00       1.1194144e+00       7.7622191e-04
   9297       1.1140813e+00       1.1194138e+00       7.7613863e-04
   9298       1.1138757e+00       1.1194132e+00       7.7605538e-04
   9299       1.1136762e+00       1.1194126e+00       7.7597217e-04
   9300       1.1134829e+00       1.1194120e+00       7.7588899e-04
   9301       1.1132961e+00       1.1194113e+00       7.7580585e-04
   9302       1.1131158e+00       1.1194106e+00       7.7572275e-04
   9303       1.1129423e+00       1.1194100e+00       7.7563967e-04
   9304       1.1127758e+00       1.1194092e+00       7.7555664e-04
   9305       1.1126165e+00       1.1194085e+00       7.7547363e-04
   9306       1.1124647e+00       1.1194078e+00       7.7539066e-04
   9307       1.1123204e+00       1.1194070e+00       7.7530772e-04
   9308       1.1121840e+00       1.1194062e+00       7.7522481e-04
   9309       1.1120556e+00       1.1194054e+00       7.7514194e-04
   9310       1.1119355e+00       1.1194046e+00       7.7505910e-04
   9311       1.1118240e+00       1.1194038e+00       7.7497628e-04
   9312       1.1117211e+00       1.1194030e+00       7.7489350e-04
   9313       1.1116273e+00       1.1194022e+00       7.7481074e-04
   9314       1.1115428e+00       1.1194013e+00       7.7472801e-04
   9315       1.1114677e+00       1.1194005e+00       7.7464531e-04
   9316       1.1114025e+00       1.1193996e+00       7.7456264e-04
   9317       1.1113472e+00       1.1193987e+00       7.7447998e-04
   9318       1.1113022e+00       1.1193979e+00       7.7439735e-04
   9319       1.1112677e+00       1.1193970e+00       7.7431475e-04
   9320       1.1112440e+00       1.1193961e+00       7.7423216e-04
   9321       1.1112314e+00       1.1193952e+00       7.7414959e-04
   9322       1.1112301e+00       1.1193944e+00       7.7406704e-04
   9323       1.1112404e+00       1.1193935e+00       7.7398451e-04
   9324       1.1112625e+00       1.1193926e+00       7.7390199e-04
   9325       1.1112967e+00       1.1193918e+00       7.7381948e-04
   9326       1.1113433e+00       1.1193909e+00       7.7373699e-04
   9327       1.1114024e+00       1.1193900e+00       7.7365451e-04
   9328       1.1114743e+00       1.1193892e+00       7.7357204e-04
   9329       1.1115593e+00       1.1193884e+00       7.7348957e-04
   9330       1.1116576e+00       1.1193875e+00       7.7340711e-04
   9331       1.1117693e+00       1.1193867e+00       7.7332465e-04
   9332       1.1118947e+00       1.1193859e+00       7.7324220e-04
   9333       1.1120339e+00       1.1193851e+00       7.7315975e-04
   9334       1.1121871e+00       1.1193843e+00       7.7307731e-04
   9335       1.1123544e+00       1.1193836e+00       7.7299486e-04
   9336       1.1125361e+00       1.1193829e+00       7.7291241e-04
   9337       1.1127321e+00       1.1193821e+00       7.7282996e-04
   9338       1.1129426e+00       1.1193815e+00       7.7274750e-04
   9339       1.1131676e+00       1.1193808e+00       7.7266505e-04
   9340       1.1134073e+00       1.1193802e+00       7.7258258e-04
   9341       1.1136616e+00       1.1193795e+00       7.7250012e-04
   9342       1.1139305e+00       1.1193790e+00       7.7241765e-04
   9343       1.1142140e+00       1.1193784e+00       7.7233517e-04
   9344       1.1145120e+00       1.1193779e+00       7.7225269e-04
   9345       1.1148246e+00       1.1193774e+00       7.7217021e-04
   9346       1.1151515e+00       1.1193769e+00       7.7208772e-04
   9347       1.1154927e+00       1.1193765e+00       7.7200523e-04
   9348       1.1158479e+00       1.1193761e+00       7.7192274e-04
   9349       1.1162171e+00       1.1193758e+00       7.7184024e-04
   9350       1.1166000e+00       1.1193755e+00       7.7175775e-04
   9351       1.1169964e+00       1.1193753e+00       7.7167526e-04
   9352       1.1174061e+00       1.1193750e+00       7.7159277e-04
   9353       1.1178286e+00       1.1193749e+00       7.7151029e-04
   9354       1.1182638e+00       1.1193748e+00       7.7142782e-04
   9355       1.1187113e+00       1.1193747e+00       7.7134537e-04
   9356       1.1191707e+00       1.1193747e+00       7.7126292e-04
   9357       1.1196417e+00       1.1193747e+00       7.7118050e-04
   9358       1.1201238e+00       1.1193748e+00       7.7109809e-04
   9359       1.1206166e+00       1.1193749e+00       7.7101571e-04
   9360       1.1211198e+00       1.1193751e+00       7.7093336e-04
   9361       1.1216328e+00       1.1193753e+00       7.7085104e-04
   9362       1.1221551e+00       1.1193756e+00       7.7076876e-04
   9363       1.1226863e+00       1.1193760e+00       7.7068652e-04
   9364       1.1232259e+00       1.1193764e+00       7.7060433e-04
   9365       1.1237733e+00       1.1193769e+00       7.7052219e-04
   9366       1.1243281e+00       1.1193774e+00       7.7044010e-04
   9367       1.1248896e+00       1.1193780e+00       7.7035807e-04
   9368       1.1254574e+00       1.1193786e+00       7.7027611e-04
   9369       1.1260309e+00       1.1193793e+00       7.7019423e-04
   9370       1.1266096e+00       1.1193801e+00       7.7011241e-04
   9371       1.1271928e+00       1.1193810e+00       7.7003069e-04
   9372       1.1277801e+00       1.1193818e+00       7.6994904e-04
   9373       1.1283709e+00       1.1193828e+00       7.6986750e-04
   9374       1.1289647e+00       1.1193838e+00       7.6978605e-04
   9375       1.1295608e+00       1.1193849e+00       7.6970470e-04
   9376       1.1301588e+00       1.1193861e+00       7.6962347e-04
   9377       1.1307581e+00       1.1193873e+00       7.6954235e-04
   9378       1.1313583e+00       1.1193886e+00       7.6946135e-04
   9379       1.1319587e+00       1.1193899e+00       7.6938047e-04
   9380       1.1325589e+00       1.1193913e+00       7.6929973e-04
   9381       1.1331584e+00       1.1193928e+00       7.6921912e-04
   9382       1.1337566e+00       1.1193943e+00       7.6913866e-04
   9383       1.1343532e+00       1.1193959e+00       7.6905834e-04
   9384       1.1349477e+00       1.1193975e+00       7.6897817e-04
   9385       1.1355395e+00       1.1193993e+00       7.6889816e-04
   9386       1.1361284e+00       1.1194011e+00       7.6881830e-04
   9387       1.1367139e+00       1.1194029e+00       7.6873861e-04
   9388       1.1372955e+00       1.1194048e+00       7.6865909e-04
   9389       1.1378730e+00       1.1194068e+00       7.6857974e-04
   9390       1.1384459e+00       1.1194088e+00       7.6850056e-04
   9391       1.1390139e+00       1.1194109e+00       7.6842157e-04
   9392       1.1395766e+00       1.1194130e+00       7.6834275e-04
   9393       1.1401339e+00       1.1194152e+00       7.6826412e-04
   9394       1.1406853e+00       1.1194175e+00       7.6818567e-04
   9395       1.1412306e+00       1.1194198e+00       7.6810741e-04
   9396       1.1417695e+00       1.1194222e+00       7.6802935e-04
   9397       1.1423018e+00       1.1194246e+00       7.6795148e-04
   9398       1.1428272e+00       1.1194271e+00       7.6787380e-04
   9399       1.1433457e+00       1.1194297e+00       7.6779632e-04
   9400       1.1438568e+00       1.1194323e+00       7.6771904e-04
   9401       1.1443606e+00       1.1194349e+00       7.6764195e-04
   9402       1.1448568e+00       1.1194376e+00       7.6756507e-04
   9403       1.1453452e+00       1.1194404e+00       7.6748838e-04
   9404       1.1458259e+00       1.1194432e+00       7.6741190e-04
   9405       1.1462985e+00       1.1194460e+00       7.6733561e-04
   9406       1.1467630e+00       1.1194489e+00       7.6725953e-04
   9407       1.1472194e+00       1.1194519e+00       7.6718365e-04
   9408       1.1476676e+00       1.1194549e+00       7.6710796e-04
   9409       1.1481074e+00       1.1194579e+00       7.6703248e-04
   9410       1.1485389e+00       1.1194610e+00       7.6695719e-04
   9411       1.1489620e+00       1.1194642e+00       7.6688210e-04
   9412       1.1493767e+00       1.1194673e+00       7.6680721e-04
   9413       1.1497830e+00       1.1194706e+00       7.6673251e-04
   9414       1.1501807e+00       1.1194738e+00       7.6665800e-04
   9415       1.1505701e+00       1.1194771e+00       7.6658369e-04
   9416       1.1509510e+00       1.1194805e+00       7.6650956e-04
   9417       1.1513234e+00       1.1194839e+00       7.6643562e-04
   9418       1.1516875e+00       1.1194873e+00       7.6636187e-04
   9419       1.1520432e+00       1.1194907e+00       7.6628830e-04
   9420       1.1523906e+00       1.1194942e+00       7.6621491e-04
   9421       1.1527297e+00       1.1194978e+00       7.6614171e-04
   9422       1.1530606e+00       1.1195013e+00       7.6606867e-04
   9423       1.1533833e+00       1.1195049e+00       7.6599581e-04
   9424       1.1536980e+00       1.1195085e+00       7.6592313e-04
   9425       1.1540046e+00       1.1195122e+00       7.6585060e-04
   9426       1.1543032e+00       1.1195159e+00       7.6577825e-04
   9427       1.1545940e+00       1.1195196e+00       7.6570606e-04
   9428       1.1548769e+00       1.1195234e+00       7.6563403e-04
   9429       1.1551522e+00       1.1195271e+00       7.6556215e-04
   9430       1.1554198e+00       1.1195309e+00       7.6549043e-04
   9431       1.1556799e+00       1.1195348e+00       7.6541886e-04
   9432       1.1559325e+00       1.1195386e+00       7.6534743e-04
   9433       1.1561778e+00       1.1195425e+00       7.6527615e-04
   9434       1.1564159e+00       1.1195464e+00       7.6520502e-04
   9435       1.1566467e+00       1.1195504e+00       7.6513402e-04
   9436       1.1568706e+00       1.1195543e+00       7.6506315e-04
   9437       1.1570874e+00       1.1195583e+00       7.6499242e-04
   9438       1.1572974e+00       1.1195623e+00       7.6492182e-04
   9439       1.1575007e+00       1.1195663e+00       7.6485134e-04
   9440       1.1576973e+00       1.1195704e+00       7.6478098e-04
   9441       1.1578873e+00       1.1195744e+00       7.6471074e-04
   9442       1.1580709e+00       1.1195785e+00       7.6464062e-04
   9443       1.1582481e+00       1.1195826e+00       7.6457061e-04
   9444       1.1584191e+00       1.1195867e+00       7.6450071e-04
   9445       1.1585839e+00       1.1195908e+00       7.6443092e-04
   9446       1.1587427e+00       1.1195950e+00       7.6436123e-04
   9447       1.1588956e+00       1.1195991e+00       7.6429164e-04
   9448       1.1590425e+00       1.1196033e+00       7.6422215e-04
   9449       1.1591837e+00       1.1196075e+00       7.6415275e-04
   9450       1.1593193e+00       1.1196117e+00       7.6408344e-04
   9451       1.1594493e+00       1.1196159e+00       7.6401422e-04
   9452       1.1595738e+00       1.1196201e+00       7.6394509e-04
   9453       1.1596929e+00       1.1196244e+00       7.6387603e-04
   9454       1.1598067e+00       1.1196286e+00       7.6380706e-04
   9455       1.1599154e+00       1.1196329e+00       7.6373816e-04
   9456       1.1600189e+00       1.1196372e+00       7.6366933e-04
   9457       1.1601173e+00       1.1196414e+00       7.6360058e-04
   9458       1.1602109e+00       1.1196457e+00       7.6353189e-04
   9459       1.1602996e+00       1.1196500e+00       7.6346327e-04
   9460       1.1603835e+00       1.1196543e+00       7.6339470e-04
   9461       1.1604627e+00       1.1196586e+00       7.6332620e-04
   9462       1.1605373e+00       1.1196630e+00       7.6325775e-04
   9463       1.1606073e+00       1.1196673e+00       7.6318936e-04
   9464       1.1606729e+00       1.1196716e+00       7.6312102e-04
   9465       1.1607340e+00       1.1196760e+00       7.6305272e-04
   9466       1.1607909e+00       1.1196803e+00       7.6298448e-04
   9467       1.1608435e+00       1.1196847e+00       7.6291627e-04
   9468       1.1608919e+00       1.1196890e+00       7.6284811e-04
   9469       1.1609361e+00       1.1196934e+00       7.6277998e-04
   9470       1.1609763e+00       1.1196977e+00       7.6271189e-04
   9471       1.1610126e+00       1.1197021e+00       7.6264383e-04
   9472       1.1610448e+00       1.1197064e+00       7.6257581e-04
   9473       1.1610732e+00       1.1197108e+00       7.6250781e-04
   9474       1.1610978e+00       1.1197152e+00       7.6243984e-04
   9475       1.1611187e+00       1.1197196e+00       7.6237189e-04
   9476       1.1611358e+00       1.1197239e+00       7.6230397e-04
   9477       1.1611493e+00       1.1197283e+00       7.6223606e-04
   9478       1.1611591e+00       1.1197327e+00       7.6216818e-04
   9479       1.1611654e+00       1.1197370e+00       7.6210031e-04
   9480       1.1611683e+00       1.1197414e+00       7.6203245e-04
   9481       1.1611676e+00       1.1197458e+00       7.6196460e-04
   9482       1.1611636e+00       1.1197501e+00       7.6189676e-04
   9483       1.1611562e+00       1.1197545e+00       7.6182893e-04
   9484       1.1611455e+00       1.1197589e+00       7.6176110e-04
   9485       1.1611315e+00       1.1197632e+00       7.6169328e-04
   9486       1.1611143e+00       1.1197676e+00       7.6162545e-04
   9487       1.1610939e+00       1.1197720e+00       7.6155763e-04
   9488       1.1610704e+00       1.1197763e+00       7.6148980e-04
   9489       1.1610437e+00       1.1197807e+00       7.6142197e-04
   9490       1.1610140e+00       1.1197850e+00       7.6135413e-04
   9491       1.1609813e+00       1.1197893e+00       7.6128629e-04
   9492       1.1609455e+00       1.1197937e+00       7.6121843e-04
   9493       1.1609068e+00       1.1197980e+00       7.6115057e-04
   9494       1.1608652e+00       1.1198023e+00       7.6108268e-04
   9495       1.1608207e+00       1.1198067e+00       7.6101479e-04
   9496       1.1607733e+00       1.1198110e+00       7.6094688e-04
   9497       1.1607232e+00       1.1198153e+00       7.6087895e-04
   9498       1.1606702e+00       1.1198196e+00       7.6081099e-04
   9499       1.1606145e+00       1.1198239e+00       7.6074302e-04
   9500       1.1605561e+00       1.1198282e+00       7.6067503e-04
   9501       1.1604950e+00       1.1198324e+00       7.6060701e-04
   9502       1.1604312e+00       1.1198367e+00       7.6053896e-04
   9503       1.1603648e+00       1.1198410e+00       7.6047089e-04
   9504       1.1602959e+00       1.1198452e+00       7.6040278e-04
   9505       1.1602244e+00       1.1198495e+00       7.6033465e-04
   9506       1.1601503e+00       1.1198537e+00       7.6026648e-04
   9507       1.1600738e+00       1.1198580e+00       7.6019828e-04
   9508       1.1599949e+00       1.1198622e+00       7.6013005e-04
   9509       1.1599136e+00       1.1198664e+00       7.6006178e-04
   9510       1.1598298e+00       1.1198706e+00       7.5999348e-04
   9511       1.1597438e+00       1.1198748e+00       7.5992513e-04
   9512       1.1596554e+00       1.1198790e+00       7.5985675e-04
   9513       1.1595648e+00       1.1198831e+00       7.5978833e-04
   9514       1.1594720e+00       1.1198873e+00       7.5971986e-04
   9515       1.1593770e+00       1.1198914e+00       7.5965135e-04
   9516       1.1592798e+00       1.1198956e+00       7.5958280e-04
   9517       1.1591805e+00       1.1198997e+00       7.5951420e-04
   9518       1.1590792e+00       1.1199038e+00       7.5944556e-04
   9519       1.1589759e+00       1.1199079e+00       7.5937687e-04
   9520       1.1588706e+00       1.1199120e+00       7.5930813e-04
   9521       1.1587634e+00       1.1199161e+00       7.5923935e-04
   9522       1.1586542e+00       1.1199202e+00       7.5917051e-04
   9523       1.1585433e+00       1.1199242e+00       7.5910162e-04
   9524       1.1584306e+00       1.1199283e+00       7.5903269e-04
   9525       1.1583161e+00       1.1199323e+00       7.5896370e-04
   9526       1.1582000e+00       1.1199363e+00       7.5889466e-04
   9527       1.1580823e+00       1.1199403e+00       7.5882556e-04
   9528       1.1579630e+00       1.1199443e+00       7.5875641e-04
   9529       1.1578421e+00       1.1199483e+00       7.5868721e-04
   9530       1.1577199e+00       1.1199523e+00       7.5861795e-04
   9531       1.1575962e+00       1.1199562e+00       7.5854864e-04
   9532       1.1574712e+00       1.1199601e+00       7.5847927e-04
   9533       1.1573449e+00       1.1199641e+00       7.5840985e-04
   9534       1.1572175e+00       1.1199680e+00       7.5834036e-04
   9535       1.1570889e+00       1.1199719e+00       7.5827082e-04
   9536       1.1569592e+00       1.1199757e+00       7.5820123e-04
   9537       1.1568286e+00       1.1199796e+00       7.5813157e-04
   9538       1.1566970e+00       1.1199835e+00       7.5806186e-04
   9539       1.1565646e+00       1.1199873e+00       7.5799209e-04
   9540       1.1564313e+00       1.1199911e+00       7.5792226e-04
   9541       1.1562974e+00       1.1199949e+00       7.5785238e-04
   9542       1.1561629e+00       1.1199987e+00       7.5778243e-04
   9543       1.1560278e+00       1.1200025e+00       7.5771243e-04
   9544       1.1558922e+00       1.1200062e+00       7.5764237e-04
   9545       1.1557562e+00       1.1200100e+00       7.5757225e-04
   9546       1.1556200e+00       1.1200137e+00       7.5750208e-04
   9547       1.1554835e+00       1.1200174e+00       7.5743184e-04
   9548       1.1553468e+00       1.1200211e+00       7.5736155e-04
   9549       1.1552101e+00       1.1200248e+00       7.5729121e-04
   9550       1.1550734e+00       1.1200285e+00       7.5722080e-04
   9551       1.1549369e+00       1.1200321e+00       7.5715034e-04
   9552       1.1548005e+00       1.1200358e+00       7.5707982e-04
   9553       1.1546644e+00       1.1200394e+00       7.5700925e-04
   9554       1.1545287e+00       1.1200430e+00       7.5693862e-04
