#NUM_PART   XCOORD   YCOORD   ZCOORD     DIST
     498    -1.22    -0.01    -0.05     1.22
     499    -0.65    -0.47     0.03     0.80
     500    -1.56    -0.16     0.60     1.68
     501    -1.57    -0.72     0.12     1.73
     502    -1.31     0.24     1.02     1.68
     503    -1.31     0.24     1.02     1.68
     504    -1.01    -0.17     0.12     1.03
     505    -1.01    -0.17     0.12     1.03
     506    -1.01    -0.17     0.12     1.03
     507    -0.92     0.63     0.90     1.43
     508    -0.92     0.63     0.90     1.43
     509    -0.92     0.63     0.90     1.43
     510    -0.85     0.73     0.88     1.42
     511     0.18     1.46     0.46     1.54
     512    -0.84     0.90    -0.04     1.23
     513    -0.29     1.63    -0.75     1.82
     514     0.73     1.25    -1.44     2.04
     515     0.92     1.10    -1.08     1.79
     516     0.03     1.07    -0.05     1.08
     517     0.32     1.35     0.46     1.46
     518     0.34     0.62     0.30     0.77
     519     0.34     0.62     0.30     0.77
     520     0.92    -0.03     0.19     0.94
     521     1.77    -0.01     0.48     1.83
     522     1.92    -1.20     0.87     2.42
     523     1.08    -0.53     1.68     2.07
     524     1.08    -0.53     1.68     2.07
     525     1.96     0.53     0.74     2.16
     526     1.96     0.53     0.74     2.16
     527     1.96     0.53     0.74     2.16
     528     2.80     1.18    -0.09     3.04
     529     2.53     1.92    -0.61     3.23
     530     2.53     1.92    -0.61     3.23
     531     2.90     2.11     0.55     3.63
     532     4.01     2.02    -0.24     4.50
     533     3.77     1.55     0.21     4.08
     534     3.77     1.55     0.21     4.08
     535     3.77     1.55     0.21     4.08
     536     3.77     1.55     0.21     4.08
     537     3.35     2.37    -0.46     4.13
     538     3.35     2.37    -0.46     4.13
     539     2.35     1.23    -0.80     2.77
     540     1.59     1.73    -0.80     2.49
     541     1.59     1.73    -0.80     2.49
     542     0.84     1.63    -1.42     2.32
     543     0.52     0.43    -1.20     1.37
     544    -0.22    -0.72    -1.29     1.49
     545     0.07    -1.44    -1.04     1.78
     546    -0.55    -1.28    -0.69     1.55
     547    -0.55    -1.28    -0.69     1.55
     548     0.22    -0.78     0.38     0.89
     549     0.51     0.18     0.28     0.61
     550     0.51     0.18     0.28     0.61
     551     0.51     0.18     0.28     0.61
     552     0.51     0.18     0.28     0.61
     553     0.02     0.35    -0.79     0.86
     554     1.11    -0.13    -0.14     1.13
     555     0.29    -1.03    -0.70     1.28
     556     0.29    -1.03    -0.70     1.28
     557     0.29    -1.03    -0.70     1.28
     558    -0.47    -0.66     0.11     0.82
     559     0.12     0.24    -0.06     0.28
