#NUM_PART   XCOORD   YCOORD   ZCOORD     DIST
     602    -0.39     1.03    -0.77     1.35
     603    -0.52     1.22    -0.74     1.52
     604    -0.50     1.40    -0.76     1.67
     605    -0.34     1.24    -0.73     1.48
     606    -0.32     1.27    -0.65     1.47
     607    -0.44     1.17    -0.68     1.43
     608    -0.44     1.17    -0.68     1.43
     609    -0.49     1.04    -0.56     1.28
     610    -0.49     1.04    -0.56     1.28
     611    -0.66     1.09    -0.65     1.43
     612    -0.63     0.93    -0.60     1.28
     613    -0.56     1.02    -0.67     1.34
     614    -0.62     1.15    -0.86     1.56
     615    -0.59     1.06    -0.67     1.38
     616    -0.79     1.23    -0.83     1.68
     617    -0.89     1.35    -0.91     1.86
     618    -1.03     1.17    -0.76     1.74
     619    -1.03     1.10    -0.57     1.61
     620    -1.18     1.17    -0.68     1.80
     621    -1.18     1.17    -0.68     1.80
     622    -1.19     1.16    -0.63     1.78
     623    -1.09     1.29    -0.68     1.82
     624    -1.15     1.10    -0.53     1.68
     625    -0.96     0.92    -0.65     1.48
     626    -0.87     0.88    -0.83     1.49
     627    -0.70     1.00    -0.87     1.50
     628    -0.84     1.19    -0.90     1.71
     629    -0.98     1.25    -0.86     1.80
     630    -1.16     1.08    -0.87     1.81
     631    -1.11     1.05    -0.84     1.74
     632    -1.11     1.05    -0.67     1.67
     633    -0.99     1.25    -0.63     1.71
     634    -0.91     1.09    -0.77     1.61
     635    -0.75     0.91    -0.85     1.46
     636    -0.58     1.08    -0.77     1.44
     637    -0.55     1.07    -0.90     1.50
     638    -0.46     1.02    -0.87     1.42
     639    -0.48     1.18    -0.95     1.58
     640    -0.42     1.28    -0.78     1.56
     641    -0.58     1.10    -0.58     1.37
     642    -0.47     0.90    -0.52     1.15
     643    -0.30     0.85    -0.62     1.09
     644    -0.50     0.78    -0.66     1.13
     645    -0.44     0.72    -0.74     1.12
     646    -0.60     0.68    -0.68     1.13
     647    -0.60     0.68    -0.68     1.13
     648    -0.53     0.78    -0.60     1.11
     649    -0.60     0.87    -0.78     1.32
     650    -0.48     0.91    -0.81     1.31
     651    -0.60     0.75    -0.79     1.24
     652    -0.71     0.81    -0.86     1.38
     653    -0.69     1.01    -0.71     1.41
     654    -0.74     0.97    -0.52     1.32
     655    -0.57     0.82    -0.51     1.12
     656    -0.60     0.76    -0.51     1.10
     657    -0.70     0.57    -0.52     1.04
     658    -0.72     0.53    -0.34     0.96
     659    -0.67     0.38    -0.49     0.92
     660    -0.72     0.43    -0.30     0.89
     661    -0.91     0.54    -0.36     1.12
     662    -0.82     0.67    -0.55     1.19
     663    -0.67     0.67    -0.36     1.01
     664    -0.65     0.53    -0.32     0.90
     665    -0.48     0.34    -0.20     0.62
     666    -0.50     0.19    -0.02     0.53
     667    -0.41     0.11    -0.18     0.46
     668    -0.28    -0.02    -0.05     0.29
     669    -0.34     0.16    -0.00     0.38
     670    -0.51     0.30     0.03     0.59
     671    -0.53     0.42     0.16     0.69
     672    -0.54     0.27     0.06     0.61
     673    -0.53     0.27    -0.10     0.60
     674    -0.68     0.36     0.01     0.77
     675    -0.78     0.24    -0.18     0.84
     676    -0.75     0.19    -0.30     0.83
     677    -0.59     0.34    -0.11     0.69
     678    -0.54     0.26    -0.10     0.60
     679    -0.47     0.13     0.04     0.49
     680    -0.41     0.25    -0.15     0.51
     681    -0.56     0.22    -0.08     0.61
