COST_FUNCTION:      MEAN_COST_FUNCTION:
    5.3961155                7.6876897
    5.3951547                7.6375538
    5.3961155                7.1653182
    5.3961155                7.4514902
    5.3961155                7.3251373
    5.3961155                7.2057744
    5.3961155                7.2114591
    5.3961155                7.0029090
    5.3961155                7.5091363
    5.3961155                7.4338594
    5.3961155                8.5935612
    5.3961155                7.7267280
    5.3961155                7.8420639
    5.3961155                7.9894252
    5.3961155                7.5471660
    5.3961155                7.2510593
    5.3961155                7.1091685
    5.3961155                7.4001527
    5.3961155                7.9189524
    5.3961155                8.3781450
    5.3961155                7.6398007
    5.3961155                7.6089870
    5.3961155                7.4059918
    5.3961155                8.0509868
    5.3961155                8.3048804
    5.3961155                7.7552126
    5.3961155                7.4809561
    5.3961155                8.0764704
    5.3961155                7.2637038
    5.3961155                7.9664814
    5.3961155                8.0173552
    5.3961155                7.7089195
    5.3961155                7.7988506
    5.3961155                7.8043176
    5.3961155                7.3497287
    5.3961155                7.7606091
    5.3961155                7.4522809
    5.3961155                7.7745634
    5.3961155                7.6404224
    5.3961155                8.0006430
    5.3961155                7.7858838
    5.3961155                7.6534903
    5.3961155                7.5716724
    5.3961155                7.7071109
    5.3961155                7.9783594
    5.3961155                7.6758218
    5.3961155                7.7815190
    5.3961155                8.4343072
    5.3961155                8.4982794
    5.3961155                7.4779951
    5.3961155                7.8459518
    5.3961155                7.4635557
    5.3961155                7.6811193
    5.3961155                7.4115423
    5.3961155                7.8208073
    5.3961155                8.3069266
    5.3961155                7.3546362
    5.3961155                7.4116721
    5.3961155                7.1713905
    5.3961155                7.8472030
    5.3961155                7.8958074
    5.3961155                6.9044033
    5.3961155                7.1919672
    5.3961155                8.0708249
    5.3961155                8.0323927
    5.3961155                8.3513156
    5.3961155                8.0121465
    5.3961155                8.0166604
    5.3961155                7.7035444
    5.3961155                7.6283426
    5.3961155                7.6528213
    5.3961155                7.6403396
    5.3961155                7.5928400
    5.3961155                7.8446572
    5.3961155                7.4018699
    5.3961155                7.9907074
    5.3961155                8.2357331
    5.3961155                7.3520708
    5.3961155                7.5545018
    5.3961155                7.6101980
    5.3961155                7.6910234
    5.3961155                7.3117104
    5.3961155                7.5710875
    5.3961155                8.1050556
    5.3961155                7.8374536
    5.3961155                7.5457870
    5.3961155                7.5697686
    5.3961155                7.5004771
    5.3961155                7.6445811
    5.3961155                8.1906303
    5.3961155                7.6177977
    5.3961155                7.7553609
    5.3961155                7.4474243
    5.3961155                7.8653612
    5.3961155                8.0291051
    5.3961155                7.9322484
    5.3961155                8.4709759
    5.3961155                8.1108266
    5.3961155                7.6029405
    5.3961155                7.9708646
    5.3961155                7.2881048
    5.3961155                7.2915626
    5.3961155                7.4358906
    5.3961155                7.4056912
    5.3961155                6.7410064
    5.3961155                7.1326337
    5.3961155                7.2787166
    5.3961155                8.0961059
    5.3961155                7.5614758
    5.3961155                8.5306055
    5.3961155                7.5627495
    5.3961155                7.5214475
    5.3961155                8.1706233
    5.3961155                7.7839800
    5.3961155                7.9884174
    5.3961155                7.5009104
    5.3961155                7.9810746
    5.3961155                7.2976877
    5.3961155                8.0426170
    5.3961155                7.6672078
    5.3961155                8.0348684
    5.3961155                7.4588200
    5.3961155                7.3032469
    4.9282956                7.5882992
    5.3961155                7.4229863
    5.3961155                7.4507850
    5.3961155                7.3988990
    5.3961155                7.4157339
    5.3961155                7.5087070
    5.3961155                7.9040353
    5.3961155                7.4194570
    5.3961155                7.2622667
    5.3961155                7.3891484
    5.3961155                7.6127244
    5.3961155                7.3636138
    5.3961155                7.8123884
    5.3961155                7.7538321
    5.3961155                7.5795232
    5.3961155                7.4827524
    5.3961155                7.8056258
    5.3961155                7.6201183
    5.3961155                7.8253377
    5.3961155                7.9020994
    5.3961155                8.0739258
    5.3961155                7.5082897
    5.3961155                7.7706396
    5.3961155                7.9486362
    5.3961155                7.4644690
    5.3961155                7.8532367
    5.3961155                7.7507900
    5.3961155                7.9562625
    5.3961155                7.4490174
    5.3961155                7.9845095
    5.3961155                7.7441444
    5.3961155                7.9853830
    5.3961155                7.6987979
    5.3961155                7.7237930
    5.3961155                7.5733701
    5.3961155                7.5826180
    5.3961155                7.6644050
    5.3961155                7.4149476
    5.3961155                8.2551171
    5.3961155                8.2275195
    5.3961155                7.8595913
    5.3961155                7.6029609
    5.3961155                8.0297966
    5.3961155                7.6787332
    5.3961155                7.5657493
    5.3961155                8.0294384
    5.3961155                7.6074833
    5.3961155                7.6168148
    5.3961155                7.5606766
    5.3961155                7.8606173
    5.3961155                7.9222749
    5.3961155                7.3908620
    5.3961155                7.0357988
