COST_FUNCTION:      MEAN_COST_FUNCTION:
 4655.3577339             5181.7368344
 4655.3577339             5119.9837161
 4655.3577339             5081.8225317
 4655.3577339             5117.2201436
 4655.3577339             5102.8479552
 4655.3577339             5195.0553676
 4655.3577339             5043.1778067
 4655.3577339             5139.9914737
 4655.3577339             5178.6843135
 4655.3577339             5104.1078068
 4655.3577339             5079.4321842
 4655.3577339             5134.9326777
 4655.3577339             4994.8538328
 4655.3577339             5180.6894915
 4655.3577339             5073.6615601
 4655.3577339             5071.4212370
 4655.3577339             5076.3027002
 4655.3577339             5137.5116798
 4655.3577339             5062.4422522
 4655.3577339             5094.5236183
 4655.3577339             5021.9235377
 4655.3577339             4990.0687079
 4655.3577339             5056.0600530
 4655.3577339             5138.5911472
 4655.3577339             5086.1041918
 4655.3577339             5073.5436373
 4655.3577339             5130.9757378
 4655.3577339             5085.5825195
 4655.3577339             5176.8765256
 4655.3577339             5132.6071190
 4655.3577339             4999.6697644
 4655.3577339             5104.0062000
 4655.3577339             5112.1570172
 4655.3577339             5064.3454733
 4655.3577339             5128.6275598
 4655.3577339             5096.7540125
 4655.3577339             5181.2150875
 4655.3577339             5065.2445233
 4655.3577339             5116.3014968
 4655.3577339             5076.9377927
 4655.3577339             5053.2065344
 4655.3577339             5141.0327932
 4655.3577339             5133.6195002
 4655.3577339             5072.5055844
 4655.3577339             5157.0741145
 4655.3577339             5165.4442845
 4655.3577339             5029.9563029
 4655.3577339             5080.5619486
 4655.3577339             5060.0226904
 4655.3577339             5153.1030827
 4655.3577339             5081.8270325
 4655.3577339             5120.9512793
 4655.3577339             5144.1584917
 4655.3577339             5104.1464812
 4655.3577339             5027.3052749
 4655.3577339             5210.0527239
 4655.3577339             5031.4726560
 4655.3577339             5023.8741462
 4655.3577339             5145.4606271
 4655.3577339             5187.5957820
 4655.3577339             5137.3692756
 4655.3577339             5071.1007681
 4655.3577339             5180.2252837
 4655.3577339             5180.2516191
 4655.3577339             5075.1875707
 4655.3577339             5267.1212645
 4655.3577339             5178.7774504
 4655.3577339             5121.5796945
 4655.3577339             5025.2364263
 4655.3577339             5101.9617939
 4655.3577339             5096.6221429
 4655.3577339             5035.6929566
 4655.3577339             5065.7879788
 4655.3577339             5074.3176896
 4655.3577339             5097.8613319
 4655.3577339             5251.3023322
 4655.3577339             5198.0175399
 4655.3577339             5038.0972678
 4655.3577339             5209.7689647
 4655.3577339             5116.6411457
 4655.3577339             5159.2471929
 4655.3577339             5061.8510966
 4655.3577339             5060.1205864
 4655.3577339             5067.5850741
 4655.3577339             5009.6132606
 4655.3577339             5046.3295107
 4655.3577339             5198.5910001
 4655.3577339             5088.8549212
 4655.3577339             5142.4796065
 4655.3577339             5131.1801982
 4655.3577339             5123.3647138
 4655.3577339             5070.2019241
 4655.3577339             5087.1074007
 4655.3577339             5082.3351360
 4655.3577339             5053.9287900
 4655.3577339             5061.3509777
 4655.3577339             4995.3210687
 4655.3577339             5117.3297996
 4655.3577339             5103.6657652
 4655.3577339             5020.1202620
 4655.3577339             5045.4626577
 4655.3577339             5112.3951533
 4655.3577339             5258.5513107
 4655.3577339             5086.5576392
 4655.3577339             5053.5048865
 4655.3577339             5022.5098175
 4655.3577339             5136.1432955
 4655.3577339             5256.1023622
 4655.3577339             5050.0496195
 4655.3577339             5040.4112745
 4655.3577339             5096.1541712
 4655.3577339             5113.0454989
 4655.3577339             5202.3317929
 4655.3577339             5044.1957883
 4655.3577339             5262.8342103
 4655.3577339             5102.6148678
 4655.3577339             5136.2635444
 4655.3577339             5153.7230857
 4655.3577339             5084.0512570
 4655.3577339             5174.8669539
 4655.3577339             5281.4548265
 4655.3577339             5099.5452876
 4655.3577339             5018.9069138
 4655.3577339             5036.0941254
 4655.3577339             5085.6506535
 4655.3577339             5096.7289018
 4655.3577339             5093.3004239
 4655.3577339             5145.6208414
 4655.3577339             5086.9007580
 4655.3577339             5121.0631246
 4655.3577339             5103.2052665
 4655.3577339             5105.9783249
 4655.3577339             5141.9407641
 4655.3577339             5136.0976155
 4655.3577339             5116.7737157
 4655.3577339             5213.5728497
 4655.3577339             5110.9848521
 4655.3577339             5132.3565484
 4655.3577339             5125.9673281
 4655.3577339             5120.0064261
 4655.3577339             5128.3880149
 4655.3577339             5094.2570182
 4655.3577339             5105.9573691
 4655.3577339             5123.4497521
 4655.3577339             5085.0906130
 4655.3577339             5116.3936696
 4655.3577339             5036.6839765
 4655.3577339             5058.3493254
 4655.3577339             4964.0806804
 4655.3577339             5040.9606999
 4655.3577339             5042.2738275
 4655.3577339             5087.2494396
 4655.3577339             5102.9838397
 4655.3577339             5026.3503214
 4655.3577339             5099.8408564
 4655.3577339             5162.6186700
 4655.3577339             5021.0464973
 4655.3577339             5133.4748115
 4655.3577339             5118.5715090
 4655.3577339             5188.4434858
 4655.3577339             5043.9629560
 4655.3577339             5111.5020960
 4655.3577339             5133.2256469
 4655.3577339             5211.4696214
 4655.3577339             5070.7194847
 4655.3577339             5045.7804447
 4655.3577339             5122.6047608
 4655.3577339             5106.7314800
 4655.3577339             5076.0160875
 4655.3577339             5119.6073842
 4655.3577339             5069.2992338
 4655.3577339             5044.2468172
 4655.3577339             5181.7523716
 4655.3577339             5048.4030608
 4655.3577339             5085.7299735
 4655.3577339             5044.7882238
 4655.3577339             5085.8188108
